vuln_id,cve,status,vendors,products,title,published_at,fixed,poc_public,known_exploited,cisa_kev,cvss_score,vendor_severity,priority,sources,superseded_by,created_at,updated_at
VW-2026-0941,CVE-2026-54129,active,Microsoft,Azure製品;Exchange;Office;SQL Server;SharePoint;Windows;Windows Server,Windows Hyper-V Elevation of Privilege Vulnerability,2026-07-14T07:00:00+00:00,true,false,false,false,7.0,Important,INFO,microsoft:msrc_cve-2026-54129,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0942,CVE-2026-54132,active,Microsoft,Azure製品;Exchange;Office;SQL Server;SharePoint;Windows;Windows Server,Windows Kernel Elevation of Privilege Vulnerability,2026-07-14T07:00:00+00:00,true,false,false,false,6.8,Important,INFO,microsoft:msrc_cve-2026-54132,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0943,CVE-2026-54982,active,Microsoft,Azure製品;Exchange;Office;SQL Server;SharePoint;Windows;Windows Server,Windows Reliable Multicast Transport Driver (RMCAST) Remote Code Execution Vulnerability,2026-07-14T07:00:00+00:00,true,false,false,false,8.8,Critical,INFO,microsoft:msrc_cve-2026-54982,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0944,CVE-2026-54983,active,Microsoft,Azure製品;Exchange;Office;SQL Server;SharePoint;Windows;Windows Server,Windows Active Directory Federation Services Denial of Service Vulnerability,2026-07-14T07:00:00+00:00,true,false,false,false,7.5,Important,INFO,microsoft:msrc_cve-2026-54983,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0945,CVE-2026-54986,active,Microsoft,Azure製品;Exchange;Office;SQL Server;SharePoint;Windows;Windows Server,Windows Win32k Elevation of Privilege Vulnerability,2026-07-14T07:00:00+00:00,true,false,false,false,7.8,Important,INFO,microsoft:msrc_cve-2026-54986,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0946,CVE-2026-54987,active,Microsoft,Azure製品;Exchange;Office;SQL Server;SharePoint;Windows;Windows Server,Windows Overlay Filter Elevation of Privilege Vulnerability,2026-07-14T07:00:00+00:00,true,false,false,false,7.8,Important,INFO,microsoft:msrc_cve-2026-54987,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0947,CVE-2026-54988,active,Microsoft,Azure製品;Exchange;Office;SQL Server;SharePoint;Windows;Windows Server,Microsoft Excel Information Disclosure Vulnerability,2026-07-14T07:00:00+00:00,true,false,false,false,6.1,Important,INFO,microsoft:msrc_cve-2026-54988,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0948,CVE-2026-54989,active,Microsoft,Azure製品;Exchange;Office;SQL Server;SharePoint;Windows;Windows Server,Quality Windows Audio/Video Experience (QWAVE) Elevation of Privilege Vulnerability,2026-07-14T07:00:00+00:00,true,false,false,false,7.0,Important,INFO,microsoft:msrc_cve-2026-54989,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0949,CVE-2026-54990,active,Microsoft,Azure製品;Exchange;Office;SQL Server;SharePoint;Windows;Windows Server,Remote Desktop Client Remote Code Execution Vulnerability,2026-07-14T07:00:00+00:00,true,false,false,false,9.8,Important,INFO,microsoft:msrc_cve-2026-54990,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0950,CVE-2026-54991,active,Microsoft,Azure製品;Exchange;Office;SQL Server;SharePoint;Windows;Windows Server,Windows USB Print Driver Elevation of Privilege Vulnerability,2026-07-14T07:00:00+00:00,true,false,false,false,7.8,Important,INFO,microsoft:msrc_cve-2026-54991,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0951,CVE-2026-54992,active,Microsoft,Azure製品;Exchange;Office;SQL Server;SharePoint;Windows;Windows Server,Microsoft Message Queuing Queue Manager Remote Code Execution Vulnerability,2026-07-14T07:00:00+00:00,true,false,false,false,8.4,Critical,INFO,microsoft:msrc_cve-2026-54992,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0952,CVE-2026-54993,active,Microsoft,Azure製品;Exchange;Office;SQL Server;SharePoint;Windows;Windows Server,Microsoft Windows Media Foundation Remote Code Execution Vulnerability,2026-07-14T07:00:00+00:00,true,false,false,false,7.8,Important,INFO,microsoft:msrc_cve-2026-54993,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0953,CVE-2026-54995,active,Microsoft,Azure製品;Exchange;Office;SQL Server;SharePoint;Windows;Windows Server,Windows Reliable Multicast Transport Driver (RMCAST) Remote Code Execution Vulnerability,2026-07-14T07:00:00+00:00,true,false,false,false,8.1,Critical,INFO,microsoft:msrc_cve-2026-54995,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0954,CVE-2026-54996,active,Microsoft,Azure製品;Exchange;Office;SQL Server;SharePoint;Windows;Windows Server,Windows USB Print Driver Elevation of Privilege Vulnerability,2026-07-14T07:00:00+00:00,true,false,false,false,7.0,Important,INFO,microsoft:msrc_cve-2026-54996,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0955,CVE-2026-54997,active,Microsoft,Azure製品;Exchange;Office;SQL Server;SharePoint;Windows;Windows Server,Windows SMB Information Disclosure Vulnerability,2026-07-14T07:00:00+00:00,true,false,false,false,5.5,Important,INFO,microsoft:msrc_cve-2026-54997,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0956,CVE-2026-54999,active,Microsoft,Azure製品;Exchange;Office;SQL Server;SharePoint;Windows;Windows Server,Windows TCP/IP Remote Code Execution Vulnerability,2026-07-14T07:00:00+00:00,true,false,false,false,8.8,Critical,INFO,microsoft:msrc_cve-2026-54999,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0957,CVE-2026-55000,active,Microsoft,Azure製品;Exchange;Office;SQL Server;SharePoint;Windows;Windows Server,Windows USB Print Driver Elevation of Privilege Vulnerability,2026-07-14T07:00:00+00:00,true,false,false,false,6.4,Important,INFO,microsoft:msrc_cve-2026-55000,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0958,CVE-2026-55001,active,Microsoft,Azure製品;Exchange;Office;SQL Server;SharePoint;Windows;Windows Server,Active Directory Domain Services Elevation of Privilege Vulnerability,2026-07-14T07:00:00+00:00,true,false,false,false,7.8,Important,INFO,microsoft:msrc_cve-2026-55001,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0959,CVE-2026-55002,active,Microsoft,Azure製品;Exchange;Office;SQL Server;SharePoint;Windows;Windows Server,Microsoft SQL Server Elevation of Privilege Vulnerability,2026-07-14T07:00:00+00:00,true,false,false,false,7.8,Important,INFO,microsoft:msrc_cve-2026-55002,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0960,CVE-2026-55003,active,Microsoft,Azure製品;Exchange;Office;SQL Server;SharePoint;Windows;Windows Server,Windows Remote Desktop Protocol (RDP) Information Disclosure Vulnerability,2026-07-14T07:00:00+00:00,true,false,false,false,6.5,Important,INFO,microsoft:msrc_cve-2026-55003,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0961,CVE-2026-55004,active,Microsoft,Azure製品;Exchange;Office;SQL Server;SharePoint;Windows;Windows Server,Windows Print Configuration Elevation of Privilege Vulnerability,2026-07-14T07:00:00+00:00,true,false,false,false,7.8,Important,INFO,microsoft:msrc_cve-2026-55004,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0962,CVE-2026-55005,active,Microsoft,Azure製品;Exchange;Office;SQL Server;SharePoint;Windows;Windows Server,Microsoft Exchange Server Remote Code Execution Vulnerability,2026-07-14T07:00:00+00:00,true,false,false,false,8.8,Important,INFO,microsoft:msrc_cve-2026-55005,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0963,CVE-2026-55006,active,Microsoft,Azure製品;Exchange;Office;SQL Server;SharePoint;Windows;Windows Server,Microsoft Exchange Server Elevation of Privilege Vulnerability,2026-07-14T07:00:00+00:00,true,false,false,false,7.8,Important,INFO,microsoft:msrc_cve-2026-55006,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0964,CVE-2026-55008,active,Microsoft,Azure製品;Exchange;Office;SQL Server;SharePoint;Windows;Windows Server,Microsoft Exchange Server Spoofing Vulnerability,2026-07-14T07:00:00+00:00,true,false,false,false,9.6,Critical,INFO,microsoft:msrc_cve-2026-55008,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0965,CVE-2026-55009,active,Microsoft,Azure製品;Exchange;Office;SQL Server;SharePoint;Windows;Windows Server,Microsoft Exchange Server Elevation of Privilege Vulnerability,2026-07-14T07:00:00+00:00,true,false,false,false,7.8,Important,INFO,microsoft:msrc_cve-2026-55009,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0966,CVE-2026-55011,active,Microsoft,Azure製品;Exchange;Office;SQL Server;SharePoint;Windows;Windows Server,Microsoft Defender Remote Code Execution Vulnerability,2026-07-14T07:00:00+00:00,true,false,false,false,7.8,Critical,INFO,microsoft:msrc_cve-2026-55011,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0967,CVE-2026-55012,active,Microsoft,Azure製品;Exchange;Office;SQL Server;SharePoint;Windows;Windows Server,Microsoft Defender Remote Code Execution Vulnerability,2026-07-14T07:00:00+00:00,true,false,false,false,7.8,Critical,INFO,microsoft:msrc_cve-2026-55012,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0968,CVE-2026-55144,active,Microsoft,Azure製品;Exchange;Office;SQL Server;SharePoint;Windows;Windows Server,Windows Cryptography API: Next Generation (CNG) Tampering Vulnerability,2026-07-14T07:00:00+00:00,true,false,false,false,7.1,Important,INFO,microsoft:msrc_cve-2026-55144,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0969,CVE-2026-55899,active,Microsoft,Azure製品;Exchange;Office;SQL Server;SharePoint;Windows;Windows Server,Microsoft Excel Remote Code Execution Vulnerability,2026-07-14T07:00:00+00:00,true,false,false,false,7.8,Important,INFO,microsoft:msrc_cve-2026-55899,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0970,CVE-2026-55948,active,Microsoft,Azure製品;Exchange;Office;SQL Server;SharePoint;Windows;Windows Server,Microsoft Excel Remote Code Execution Vulnerability,2026-07-14T07:00:00+00:00,true,false,false,false,7.8,Important,INFO,microsoft:msrc_cve-2026-55948,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0971,CVE-2026-56155,active,Microsoft,Azure製品;Exchange;Office;SQL Server;SharePoint;Windows;Windows Server,Active Directory Federation Services Elevation of Privilege Vulnerability,2026-07-14T07:00:00+00:00,true,false,true,true,7.8,Important,INFO,microsoft:msrc_cve-2026-56155,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0972,CVE-2026-56182,active,Microsoft,Azure製品;Exchange;Office;SQL Server;SharePoint;Windows;Windows Server,Windows NTFS Elevation of Privilege Vulnerability,2026-07-14T07:00:00+00:00,true,false,false,false,7.8,Important,INFO,microsoft:msrc_cve-2026-56182,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0973,CVE-2026-58644,active,Microsoft,Azure製品;Exchange;Office;SQL Server;SharePoint;Windows;Windows Server,Microsoft SharePoint Remote Code Execution Vulnerability,2026-07-14T07:00:00+00:00,true,false,true,true,9.8,Critical,INFO,microsoft:msrc_cve-2026-58644,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0974,,active,SUSE,Rancher;SLES;SUSE Manager,Security update for buildah,2026-07-14T11:09:43+00:00,false,false,false,false,,important,INFO,suse:suse-su-2026-2964-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0975,,active,SUSE,Rancher;SLES;SUSE Manager,Security update for kubernetes-old,2026-07-14T11:10:08+00:00,false,false,false,false,,important,INFO,suse:suse-su-2026-2965-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0976,CVE-2019-25544,active,SUSE,Rancher;SLES;SUSE Manager,"Security update for libgnt, meson, pidgin",2026-07-14T11:11:13+00:00,true,false,false,false,6.2,moderate,INFO,suse:suse-su-2026-2967-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0977,CVE-2026-41425,active,Canonical;SUSE,Rancher;SLES;SUSE Manager;Ubuntu;Ubuntu Server;各種パッケージ,Security update for python-Authlib,2026-07-14T11:15:54+00:00,true,false,false,false,6.1,moderate,INFO,suse:suse-su-2026-2968-1;canonical:https-ubuntu.com-security-notices-usn-8557-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0978,CVE-2026-44681,active,SUSE,Rancher;SLES;SUSE Manager,Security update for python-Authlib,2026-07-14T11:15:54+00:00,true,false,false,false,6.1,moderate,INFO,suse:suse-su-2026-2968-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0979,CVE-2026-5401,active,SUSE,Rancher;SLES;SUSE Manager,Security update for wireshark,2026-07-14T11:23:13+00:00,true,false,false,false,5.5,moderate,INFO,suse:suse-su-2026-2969-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0980,CVE-2026-5403,active,SUSE,Rancher;SLES;SUSE Manager,Security update for wireshark,2026-07-14T11:23:13+00:00,true,false,false,false,5.5,moderate,INFO,suse:suse-su-2026-2969-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0981,CVE-2026-5404,active,SUSE,Rancher;SLES;SUSE Manager,Security update for wireshark,2026-07-14T11:23:13+00:00,true,false,false,false,5.5,moderate,INFO,suse:suse-su-2026-2969-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0982,CVE-2026-5406,active,SUSE,Rancher;SLES;SUSE Manager,Security update for wireshark,2026-07-14T11:23:13+00:00,true,false,false,false,5.5,moderate,INFO,suse:suse-su-2026-2969-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0983,CVE-2026-5407,active,SUSE,Rancher;SLES;SUSE Manager,Security update for wireshark,2026-07-14T11:23:13+00:00,true,false,false,false,5.5,moderate,INFO,suse:suse-su-2026-2969-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0984,CVE-2026-5408,active,SUSE,Rancher;SLES;SUSE Manager,Security update for wireshark,2026-07-14T11:23:13+00:00,true,false,false,false,5.5,moderate,INFO,suse:suse-su-2026-2969-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0985,CVE-2026-5653,active,SUSE,Rancher;SLES;SUSE Manager,Security update for wireshark,2026-07-14T11:23:13+00:00,true,false,false,false,5.5,moderate,INFO,suse:suse-su-2026-2969-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0986,CVE-2026-6521,active,SUSE,Rancher;SLES;SUSE Manager,Security update for wireshark,2026-07-14T11:23:13+00:00,true,false,false,false,5.5,moderate,INFO,suse:suse-su-2026-2969-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0987,CVE-2026-6522,active,SUSE,Rancher;SLES;SUSE Manager,Security update for wireshark,2026-07-14T11:23:13+00:00,true,false,false,false,5.5,moderate,INFO,suse:suse-su-2026-2969-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0988,CVE-2026-6527,active,SUSE,Rancher;SLES;SUSE Manager,Security update for wireshark,2026-07-14T11:23:13+00:00,true,false,false,false,5.5,moderate,INFO,suse:suse-su-2026-2969-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0989,CVE-2026-6532,active,SUSE,Rancher;SLES;SUSE Manager,Security update for wireshark,2026-07-14T11:23:13+00:00,true,false,false,false,5.5,moderate,INFO,suse:suse-su-2026-2969-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0990,CVE-2026-6535,active,SUSE,Rancher;SLES;SUSE Manager,Security update for wireshark,2026-07-14T11:23:13+00:00,true,false,false,false,5.5,moderate,INFO,suse:suse-su-2026-2969-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0991,CVE-2026-6538,active,SUSE,Rancher;SLES;SUSE Manager,Security update for wireshark,2026-07-14T11:23:13+00:00,true,false,false,false,5.5,moderate,INFO,suse:suse-su-2026-2969-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0992,CVE-2026-6870,active,SUSE,Rancher;SLES;SUSE Manager,Security update for wireshark,2026-07-14T11:23:13+00:00,true,false,false,false,5.5,moderate,INFO,suse:suse-su-2026-2969-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0993,CVE-2026-7379,active,SUSE,Rancher;SLES;SUSE Manager,Security update for wireshark,2026-07-14T11:23:13+00:00,true,false,false,false,5.5,moderate,INFO,suse:suse-su-2026-2969-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0994,CVE-2026-10649,active,SUSE,Rancher;SLES;SUSE Manager,Security update for pacemaker,2026-07-14T11:27:46+00:00,true,false,false,false,7.5,important,INFO,suse:suse-su-2026-2970-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0995,CVE-2026-12725,active,SUSE,Rancher;SLES;SUSE Manager,Security update for dnsmasq,2026-07-14T11:36:48+00:00,true,false,false,false,7.5,important,INFO,suse:suse-su-2026-2974-1;suse:suse-su-2026-3028-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0996,CVE-2026-12969,active,SUSE,Rancher;SLES;SUSE Manager,Security update for dnsmasq,2026-07-14T11:36:48+00:00,true,false,false,false,7.5,important,INFO,suse:suse-su-2026-2974-1;suse:suse-su-2026-3028-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0997,CVE-2026-25541,active,SUSE,Rancher;SLES;SUSE Manager,Security update for afterburn,2026-07-14T11:38:45+00:00,true,false,false,false,7.5,important,INFO,suse:suse-su-2026-2975-1;suse:suse-su-2026-2976-1;suse:suse-su-2026-2977-1;suse:opensuse-su-2026-11280-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0998,CVE-2026-41676,active,SUSE,Rancher;SLES;SUSE Manager,Security update for afterburn,2026-07-14T11:38:45+00:00,true,false,false,false,7.5,important,INFO,suse:suse-su-2026-2975-1;suse:suse-su-2026-2976-1;suse:suse-su-2026-2977-1;suse:suse-su-2026-3022-1;suse:suse-su-2026-3026-1;suse:suse-su-2026-3040-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0999,CVE-2026-41677,active,SUSE,Rancher;SLES;SUSE Manager,Security update for afterburn,2026-07-14T11:38:45+00:00,true,false,false,false,7.5,important,INFO,suse:suse-su-2026-2975-1;suse:suse-su-2026-2976-1;suse:suse-su-2026-2977-1;suse:suse-su-2026-3022-1;suse:suse-su-2026-3026-1;suse:suse-su-2026-3040-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-1000,CVE-2026-41678,active,SUSE,Rancher;SLES;SUSE Manager,Security update for afterburn,2026-07-14T11:38:45+00:00,true,false,false,false,7.5,important,INFO,suse:suse-su-2026-2975-1;suse:suse-su-2026-2976-1;suse:suse-su-2026-2977-1;suse:opensuse-su-2026-11275-1;suse:suse-su-2026-3022-1;suse:suse-su-2026-3026-1;suse:suse-su-2026-3040-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-1001,CVE-2026-41681,active,SUSE,Rancher;SLES;SUSE Manager,Security update for afterburn,2026-07-14T11:38:45+00:00,true,false,false,false,7.5,important,INFO,suse:suse-su-2026-2975-1;suse:suse-su-2026-2976-1;suse:suse-su-2026-2977-1;suse:suse-su-2026-3022-1;suse:suse-su-2026-3026-1;suse:suse-su-2026-3040-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-1002,CVE-2026-41898,active,SUSE,Rancher;SLES;SUSE Manager,Security update for afterburn,2026-07-14T11:38:45+00:00,true,false,false,false,7.5,important,INFO,suse:suse-su-2026-2975-1;suse:suse-su-2026-2976-1;suse:suse-su-2026-2977-1;suse:opensuse-su-2026-11275-1;suse:suse-su-2026-3022-1;suse:suse-su-2026-3026-1;suse:suse-su-2026-3040-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-1003,CVE-2026-42327,active,SUSE,Rancher;SLES;SUSE Manager,Security update for afterburn,2026-07-14T11:38:45+00:00,true,false,false,false,7.5,important,INFO,suse:suse-su-2026-2975-1;suse:suse-su-2026-2976-1;suse:suse-su-2026-2977-1;suse:opensuse-su-2026-11274-1;suse:opensuse-su-2026-11275-1;suse:suse-su-2026-3022-1;suse:suse-su-2026-3026-1;suse:suse-su-2026-3040-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-1004,CVE-2026-44662,active,SUSE,Rancher;SLES;SUSE Manager,Security update for afterburn,2026-07-14T11:38:45+00:00,true,false,false,false,7.5,important,INFO,suse:suse-su-2026-2975-1;suse:suse-su-2026-2976-1;suse:suse-su-2026-2977-1;suse:opensuse-su-2026-11274-1;suse:suse-su-2026-3022-1;suse:suse-su-2026-3026-1;suse:suse-su-2026-3040-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-1005,CVE-2026-45784,active,SUSE,Rancher;SLES;SUSE Manager,Security update for afterburn,2026-07-14T11:38:45+00:00,true,false,false,false,7.5,important,INFO,suse:suse-su-2026-2975-1;suse:suse-su-2026-2976-1;suse:suse-su-2026-2977-1;suse:opensuse-su-2026-11274-1;suse:opensuse-su-2026-11275-1;suse:suse-su-2026-3022-1;suse:suse-su-2026-3026-1;suse:suse-su-2026-3040-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-1006,CVE-2025-35979,active,SUSE,Rancher;SLES;SUSE Manager,Security update for ucode-intel,2026-07-14T13:13:40+00:00,true,false,false,false,4.7,moderate,INFO,suse:suse-su-2026-2981-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-1007,CVE-2026-44889,active,SUSE,Rancher;SLES;SUSE Manager,Security update for python-WebOb,2026-07-14T13:15:38+00:00,true,false,false,false,6.1,moderate,INFO,suse:suse-su-2026-2982-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-1008,CVE-2026-32316,active,SUSE,Rancher;SLES;SUSE Manager,Security update for jq,2026-07-14T13:19:54+00:00,true,false,false,false,6.8,moderate,INFO,suse:suse-su-2026-2983-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-1009,CVE-2026-33947,active,SUSE,Rancher;SLES;SUSE Manager,Security update for jq,2026-07-14T13:19:54+00:00,true,false,false,false,6.8,moderate,INFO,suse:suse-su-2026-2983-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-1010,CVE-2026-39956,active,SUSE,Rancher;SLES;SUSE Manager,Security update for jq,2026-07-14T13:19:54+00:00,true,false,false,false,6.8,moderate,INFO,suse:suse-su-2026-2983-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-1011,CVE-2026-39979,active,SUSE,Rancher;SLES;SUSE Manager,Security update for jq,2026-07-14T13:19:54+00:00,true,false,false,false,6.8,moderate,INFO,suse:suse-su-2026-2983-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-1012,CVE-2026-40164,active,SUSE,Rancher;SLES;SUSE Manager,Security update for jq,2026-07-14T13:19:54+00:00,true,false,false,false,6.8,moderate,INFO,suse:suse-su-2026-2983-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-1013,CVE-2026-47734,active,SUSE,Rancher;SLES;SUSE Manager,Security update for python3-dulwich,2026-07-14T13:21:03+00:00,true,false,false,false,6.5,moderate,INFO,suse:suse-su-2026-2984-1;suse:suse-su-2026-3117-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T10:47:39.283825+00:00
VW-2026-1014,CVE-2026-5435,active,SUSE,Rancher;SLES;SUSE Manager,Security update for glibc,2026-07-14T14:37:38+00:00,true,false,false,false,5.3,moderate,INFO,suse:suse-su-2026-2987-1;suse:suse-su-2026-3029-1;suse:suse-su-2026-3030-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-1015,CVE-2026-6238,active,SUSE,Rancher;SLES;SUSE Manager,Security update for glibc,2026-07-14T14:37:38+00:00,true,false,false,false,5.3,moderate,INFO,suse:suse-su-2026-2987-1;suse:suse-su-2026-3029-1;suse:suse-su-2026-3030-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-1016,,active,SonicWall,Email Security;NSM;SMA;SonicOS,SonicWall SMA1000 Series Appliances Affected By Multiple Vulnerabilities,2026-07-14T14:43:22+00:00,false,false,false,false,,,INFO,sonicwall:7a4ba7d05ba8376d1fbee70c,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-1017,CVE-2026-31758,active,SUSE,Rancher;SLES;SUSE Manager,Security update for the Linux Kernel (Live Patch 40 for SUSE Linux Enterprise 15 SP5),2026-07-14T15:46:15+00:00,true,false,false,false,8.5,important,INFO,suse:suse-su-2026-2989-1;suse:suse-su-2026-2991-1;suse:suse-su-2026-2997-1;suse:suse-su-2026-3001-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
